MSCI-650-200,6,0,0,0,0,6,4.000,0,0,0,0,0,6,HUSTON D
"",100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6,4.000,0,0,0,0,0,6,
"",100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MSCI-689-351,5,0,0,0,0,5,4.000,0,0,0,0,0,5,HOOK A
"",100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5,4.000,0,0,0,0,0,5,
"",100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,11,0,0,0,0,11,4.000,0,0,0,0,0,11,
"",100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COLLEGE TOTAL:,11,0,0,0,0,11,4.000,0,0,0,0,0,11,
"",100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
